,Base Country,Base Country Lat,Base Country Lng,Relation Country,Relation Country Lat,Relation Country Lng,Men,Women,Children,Sex Trafficking,Forced Labor,Debt Bondage,Description
1169,Vietnam,14.058324,108.277199,Thailand,15.870032,100.992541,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
1170,Vietnam,14.058324,108.277199,United Kingdom,55.378051,-3.435973,0,0,1,1,0,0," Child sex tourists, reportedly from elsewhere in Asia, the United Kingdom and other countries in Europe, Australia, Canada, and the United States, exploit children in Vietnam"
1171,Vietnam,14.058324,108.277199,Canada,56.130366,-106.346771,0,0,1,1,0,0," Child sex tourists, reportedly from elsewhere in Asia, the United Kingdom and other countries in Europe, Australia, Canada, and the United States, exploit children in Vietnam"
1172,Vietnam,14.058324,108.277199,Australia,-25.274398,133.775136,0,0,1,1,0,0," Child sex tourists, reportedly from elsewhere in Asia, the United Kingdom and other countries in Europe, Australia, Canada, and the United States, exploit children in Vietnam"
1173,Vietnam,14.058324,108.277199,United Kingdom,55.378051,-3.435973,0,0,1,0,1,0, Vietnamese organized crime networks recruit Vietnamese adults and children under pretenses of lucrative job opportunities and transport them to EuropeŠparticularly the United KingdomŠand subject them to forced labor on cannabis farms
1174,Vietnam,14.058324,108.277199,Taiwan,23.69781,120.960515,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
1175,Vietnam,14.058324,108.277199,Taiwan,23.69781,120.960515,0,1,0,0,1,0," Some Vietnamese women who travel abroad for internationally brokered marriages or jobs in restaurants, massage parlors, and karaoke barsŠincluding to China, Japan, Korea, Malaysia, Saudi Arabia, Singapore, and TaiwanŠare subjected to domestic servitude or forced prostitution"
1176,Vietnam,14.058324,108.277199,Singapore,1.352083,103.819836,0,1,0,0,1,0," Some Vietnamese women who travel abroad for internationally brokered marriages or jobs in restaurants, massage parlors, and karaoke barsŠincluding to China, Japan, Korea, Malaysia, Saudi Arabia, Singapore, and TaiwanŠare subjected to domestic servitude or forced prostitution"
1177,Vietnam,14.058324,108.277199,Saudi Arabia,23.885942,45.079162,0,1,0,0,1,0," Some Vietnamese women who travel abroad for internationally brokered marriages or jobs in restaurants, massage parlors, and karaoke barsŠincluding to China, Japan, Korea, Malaysia, Saudi Arabia, Singapore, and TaiwanŠare subjected to domestic servitude or forced prostitution"
1178,Vietnam,14.058324,108.277199,Malaysia,4.210484,101.975766,0,1,0,0,1,0," Some Vietnamese women who travel abroad for internationally brokered marriages or jobs in restaurants, massage parlors, and karaoke barsŠincluding to China, Japan, Korea, Malaysia, Saudi Arabia, Singapore, and TaiwanŠare subjected to domestic servitude or forced prostitution"
1179,Vietnam,14.058324,108.277199,Japan,36.204824,138.252924,0,1,0,0,1,0," Some Vietnamese women who travel abroad for internationally brokered marriages or jobs in restaurants, massage parlors, and karaoke barsŠincluding to China, Japan, Korea, Malaysia, Saudi Arabia, Singapore, and TaiwanŠare subjected to domestic servitude or forced prostitution"
1180,Vietnam,14.058324,108.277199,Singapore,1.352083,103.819836,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
1181,Vietnam,14.058324,108.277199,Malaysia,4.210484,101.975766,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
1182,Vietnam,14.058324,108.277199,Laos,19.85627,102.495496,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
1183,Vietnam,14.058324,108.277199,China,35.86166,104.195397,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
1184,Vietnam,14.058324,108.277199,United States,37.09024,-95.712891,0,0,1,1,0,0," Child sex tourists, reportedly from elsewhere in Asia, the United Kingdom and other countries in Europe, Australia, Canada, and the United States, exploit children in Vietnam"
1185,Yemen,15.552727,48.516388,Oman,21.4735329,55.975413,1,0,1,0,1,0," Past reports suggested some Yemeni childrenŠmostly boysŠwere subjected to forced labor in domestic service, begging, or in small shops after migrating to Aden or Sana'a or to Saudi Arabia and, to a lesser extent, Oman"
1186,Yemen,15.552727,48.516388,Ethiopia,9.145000000000001,40.489673,1,0,1,0,0,0," Reports suggest at least 150 migrants attempt to cross to Yemen via Djibouti daily, and as many as 14,000 Ethiopians may have required assistance in Yemen by the end of 2016, a situation which underscores the need for broad proactive screening of potential victims of trafficking and child soldiering among migrants who have been evacuated from Yemen"
1187,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,0,0,0,0," In past years, multiple NGOs reported criminal smuggling groups had built a large number of ﬁcampsﬂ near the Yemeni-Saudi border city of Haradh, where migrants hoping to reach Saudi Arabia were held for extortion and ransom"
1188,Yemen,15.552727,48.516388,Djibouti,11.825138,42.590275,1,0,1,0,0,0," Reports suggest at least 150 migrants attempt to cross to Yemen via Djibouti daily, and as many as 14,000 Ethiopians may have required assistance in Yemen by the end of 2016, a situation which underscores the need for broad proactive screening of potential victims of trafficking and child soldiering among migrants who have been evacuated from Yemen"
1189,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,0,0,0,0, Traffickers abused and abandoned in Yemen some refugees and migrants from the Horn of Africa who voluntarily transited Yemen en route to Saudi Arabia and other Gulf countries
1190,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,1,0,0,0, Yemeni and Saudi gangs transported African children to Saudi Arabia for the purpose of exploitation
1191,Yemen,15.552727,48.516388,Syria,34.80207499999999,38.996815,0,1,1,1,1,0," The UN estimated that the protracted Syrian conftict resulted in an inftux of as many as 100,000 Syrian refugees to Yemen; Syrian refugee women and children begging in the streets were highly vulnerable to forced labor and sex trafficking in the country"
1192,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,0,0,0,0," Prior to the conftict's escalation and the government's departure in March 2015, Yemeni migrant workers were allegedly deported from Saudi Arabia and returned to Yemen through the al-Tuwal and al-Buq border crossings"
1193,Yemen,15.552727,48.516388,Ethiopia,9.145000000000001,40.489673,0,1,1,1,1,0," Ethiopians, Eritreans, and Somalis traveled voluntarily to Yemen with the hope of employment in Gulf countries, but some women and children among this population may have been exploited in sex trafficking or domestic servitude in Yemen, and some were forced to work on khat farms"
1194,Yemen,15.552727,48.516388,Eritrea,15.179384,39.782334,0,1,1,1,1,0," Ethiopians, Eritreans, and Somalis traveled voluntarily to Yemen with the hope of employment in Gulf countries, but some women and children among this population may have been exploited in sex trafficking or domestic servitude in Yemen, and some were forced to work on khat farms"
1195,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,0,0,1,1,1,0," Traffickers, security officials, and employers also forced some of these children into sex trafficking in Saudi Arabia, while others were forced to smuggle drugs into Saudi Arabia"
1196,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,1,0,1,0," Past reports suggested some Yemeni childrenŠmostly boysŠwere subjected to forced labor in domestic service, begging, or in small shops after migrating to Aden or Sana'a or to Saudi Arabia and, to a lesser extent, Oman"
1197,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,1,1,0,0,Yemeni children have been subjected to sex trafficking within the country and in Saudi Arabia
1198,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,1,1,0,0," Prior to the conftict, most child sex tourists in Yemen were from Saudi Arabia, with a smaller percentage originating from other Gulf nations, including the United Arab Emirates"
1199,Yemen,15.552727,48.516388,Saudi Arabia,23.885942,45.079162,1,0,1,1,0,0," Some Saudi men used legally contracted ﬁtemporary marriagesﬂŠauthorized by some Islamic authorities as misyar marriagesŠfor the purpose of sexually exploiting Yemeni girls, some reportedly as young as 10 years old, and some of whom were later abandoned on the streets of Saudi Arabia"
1200,Yemen,15.552727,48.516388,United Arab Emirates,23.424076,53.847818,1,0,1,1,0,0," Prior to the conftict, most child sex tourists in Yemen were from Saudi Arabia, with a smaller percentage originating from other Gulf nations, including the United Arab Emirates"
1201,Zambia,-13.133897,27.849332,Zimbabwe,-19.015438,29.154857,0,1,1,1,0,0, Zambian boys are subjected to sex trafficking in Zimbabwe and women and girls are subjected to sex trafficking in South Africa
1202,Zambia,-13.133897,27.849332,South Africa,-30.559482,22.937506,0,1,1,1,0,0, Zambian boys are subjected to sex trafficking in Zimbabwe and women and girls are subjected to sex trafficking in South Africa
1203,Zambia,-13.133897,27.849332,Zimbabwe,-19.015438,29.154857,0,0,1,1,0,0, Zambian boys and girls are exploited in sex trafficking by truck drivers in towns along the Zimbabwean and Tanzanian borders and by miners in Solwezi
1204,Zambia,-13.133897,27.849332,Tanzania,-6.369028,34.888822,0,0,1,1,0,0, Zambian boys and girls are exploited in sex trafficking by truck drivers in towns along the Zimbabwean and Tanzanian borders and by miners in Solwezi
1205,Zimbabwe,-19.015438,29.154857,South Africa,-30.559482,22.937506,1,1,1,0,0,0," Men, women, and children, predominantly from East Africa, are transported through Zimbabwe en route to South Africa; some of these migrants are trafficking victims"
1206,Zimbabwe,-19.015438,29.154857,South Africa,-30.559482,22.937506,0,1,1,0,1,0," Some Zimbabwean men, women, and children in South Africa are subjected to months of forced labor without pay, on farms, at construction sites, in factories, mines, and other businesses"
1207,Zimbabwe,-19.015438,29.154857,South Africa,-30.559482,22.937506,0,0,1,1,0,0, Many Zimbabwean adult and child migrants enter South Africa with the assistance of taxi drivers who transport them to the border at Beitbridge or nearby unofficial crossing locations and are subject to labor and sex trafficking
1208,Zimbabwe,-19.015438,29.154857,China,35.86166,104.195397,0,1,0,0,0,0," There were previous reports of Zimbabwean women lured to China and the Middle East for work, where they are vulnerable to trafficking"
1209,Zimbabwe,-19.015438,29.154857,Saudi Arabia,23.885942,45.079162,0,1,0,1,1,0," Women are exploited in domestic servitude, forced labor, and sex trafficking in Kuwait and Saudi Arabia"
1210,Zimbabwe,-19.015438,29.154857,Mozambique,-18.665695,35.529562,0,0,1,0,1,0," There were increased reports of children from Mozambique being subjected to forced labor in street vending in Zimbabwe, including in Mbare"
1211,Zimbabwe,-19.015438,29.154857,Zambia,-13.133897,27.849332,0,1,1,1,1,0," Women and girls from Zimbabwean towns bordering South Africa, Mozambique, and Zambia are subjected to forced labor, including domestic servitude, and sex trafficking in brothels catering to long-distance truck drivers on both sides of the borders"
1212,Zimbabwe,-19.015438,29.154857,South Africa,-30.559482,22.937506,0,1,1,1,1,0," Women and girls from Zimbabwean towns bordering South Africa, Mozambique, and Zambia are subjected to forced labor, including domestic servitude, and sex trafficking in brothels catering to long-distance truck drivers on both sides of the borders"
